Sensor_id,Value,DateTimeFrom,DateTimeTo
20030.0,10.8,2020-08-10,2020-08-11
20030.0,10.3,2020-08-11,2020-08-12
20030.0,7.63,2020-08-12,2020-08-13
20030.0,8.78,2020-08-13,2020-08-14
20030.0,6.46,2020-08-14,2020-08-15
20030.0,4.25,2020-08-15,2020-08-16
20030.0,9.36,2020-08-16,2020-08-17
20030.0,7.25,2020-08-17,2020-08-18
20030.0,6.25,2020-08-18,2020-08-19
20030.0,5.83,2020-08-19,2020-08-20
20030.0,5.1,2020-08-20,2020-08-21
20030.0,5.22,2020-08-22,2020-08-23
20030.0,4.89,2020-08-23,2020-08-24
20030.0,6.43,2020-08-24,2020-08-25
20030.0,10.2,2020-08-25,2020-08-26
20030.0,7.22,2020-08-26,2020-08-27
20030.0,6.49,2020-08-27,2020-08-28
20030.0,7.68,2020-08-28,2020-08-29
20030.0,9.08,2020-08-29,2020-08-30
20030.0,4.67,2020-08-30,2020-08-31
20030.0,8.0,2020-08-31,2020-09-01
20030.0,11.9,2020-09-01,2020-09-02
20030.0,11.4,2020-09-02,2020-09-03
20030.0,10.1,2020-09-03,2020-09-04
20030.0,11.8,2020-09-04,2020-09-05
20030.0,25.6,2020-09-05,2020-09-06
20030.0,14.4,2020-09-07,2020-09-08
20030.0,8.33,2020-09-08,2020-09-09
20030.0,5.13,2020-09-09,2020-09-10
20030.0,7.17,2020-09-10,2020-09-11
20030.0,6.6,2020-09-11,2020-09-12
20030.0,5.94,2020-09-12,2020-09-13
20030.0,4.9,2020-09-13,2020-09-14
20030.0,6.36,2020-09-14,2020-09-15
20030.0,9.49,2020-09-15,2020-09-16
20030.0,7.79,2020-09-16,2020-09-17
20030.0,6.4,2020-09-17,2020-09-18
20030.0,4.65,2020-09-18,2020-09-19
20030.0,8.06,2020-09-19,2020-09-20
20030.0,6.39,2020-09-20,2020-09-21
20030.0,14.5,2020-09-21,2020-09-22
20030.0,18.8,2020-09-22,2020-09-23
20030.0,9.58,2020-09-23,2020-09-24
20030.0,21.1,2020-09-24,2020-09-25
20030.0,23.6,2020-09-25,2020-09-26
20030.0,13.4,2020-09-26,2020-09-27
20030.0,20.4,2020-09-28,2020-09-29
20030.0,14.8,2020-09-29,2020-09-30
20030.0,21.6,2020-09-30,2020-10-01
20030.0,14.9,2020-10-01,2020-10-02
20030.0,13.9,2020-10-02,2020-10-03
20030.0,13.6,2020-10-07,2020-10-08
20030.0,10.7,2020-10-08,2020-10-09
20030.0,15.2,2020-10-09,2020-10-10
20030.0,35.3,2020-10-10,2020-10-11
20030.0,6.31,2020-10-12,2020-10-13
20030.0,9.24,2020-10-13,2020-10-14
20030.0,9.99,2020-10-14,2020-10-15
20030.0,9.84,2020-10-15,2020-10-16
20030.0,7.43,2020-10-16,2020-10-17
20030.0,7.11,2020-10-17,2020-10-18
20030.0,9.38,2020-10-18,2020-10-19
20030.0,17.2,2020-10-19,2020-10-20
20030.0,21.9,2020-10-20,2020-10-21
20030.0,30.7,2020-10-21,2020-10-22
20030.0,23.1,2020-10-22,2020-10-23
20030.0,29.1,2020-10-23,2020-10-24
20030.0,13.1,2020-10-24,2020-10-25
20030.0,21.2,2020-10-25,2020-10-26
20030.0,27.3,2020-10-26,2020-10-27
20030.0,33.6,2020-10-27,2020-10-28
20030.0,33.3,2020-10-28,2020-10-29
20030.0,22.8,2020-10-29,2020-10-30
20030.0,12.8,2020-10-30,2020-10-31
20030.0,9.49,2020-10-31,2020-11-01
20030.0,14.5,2020-11-01,2020-11-02
20030.0,11.8,2020-11-02,2020-11-03
20030.0,7.54,2020-11-03,2020-11-04
20030.0,24.7,2020-11-04,2020-11-05
20030.0,52.8,2020-11-05,2020-11-06
20030.0,53.1,2020-11-06,2020-11-07
20030.0,52.3,2020-11-07,2020-11-08
20030.0,34.9,2020-11-08,2020-11-09
20030.0,51.3,2020-11-09,2020-11-10
20030.0,61.8,2020-11-10,2020-11-11
20030.0,65.3,2020-11-11,2020-11-12
20030.0,60.8,2020-11-12,2020-11-13
20030.0,58.2,2020-11-13,2020-11-14
20030.0,38.1,2020-11-14,2020-11-15
20030.0,32.7,2020-11-15,2020-11-16
20030.0,36.5,2020-11-16,2020-11-17
20030.0,54.3,2020-11-17,2020-11-18
20030.0,40.9,2020-11-18,2020-11-19
20030.0,35.4,2020-11-19,2020-11-20
20030.0,56.1,2020-11-20,2020-11-21
20030.0,45.7,2020-11-21,2020-11-22
20030.0,54.2,2020-11-22,2020-11-23
20030.0,55.8,2020-11-23,2020-11-24
20030.0,53.1,2020-11-24,2020-11-25
20030.0,55.2,2020-11-25,2020-11-26
20030.0,55.7,2020-11-26,2020-11-27
20030.0,62.8,2020-11-27,2020-11-28
20030.0,48.5,2020-11-28,2020-11-29
20030.0,40.4,2020-11-29,2020-11-30
20030.0,39.3,2020-11-30,2020-12-01
20030.0,40.6,2020-12-01,2020-12-02
20030.0,51.9,2020-12-02,2020-12-03
20030.0,64.8,2020-12-04,2020-12-05
20030.0,80.3,2020-12-05,2020-12-06
20030.0,63.8,2020-12-06,2020-12-07
20030.0,66.7,2020-12-07,2020-12-08
20030.0,53.6,2020-12-09,2020-12-10
20030.0,58.1,2020-12-10,2020-12-11
20030.0,38.5,2020-12-11,2020-12-12
20030.0,57.7,2020-12-14,2020-12-15
20030.0,38.8,2020-12-15,2020-12-16
20030.0,40.8,2020-12-16,2020-12-17
20030.0,37.4,2020-12-17,2020-12-18
20030.0,32.3,2020-12-18,2020-12-19
20030.0,56.5,2020-12-19,2020-12-20
20030.0,48.9,2020-12-20,2020-12-21
20030.0,43.3,2020-12-21,2020-12-22
20030.0,81.0,2020-12-22,2020-12-23
20030.0,92.1,2020-12-23,2020-12-24
20030.0,94.7,2020-12-24,2020-12-25
20030.0,92.3,2020-12-25,2020-12-26
20030.0,42.7,2020-12-26,2020-12-27
20030.0,51.7,2020-12-27,2020-12-28
20030.0,44.6,2020-12-28,2020-12-29
20030.0,45.5,2020-12-29,2020-12-30
20030.0,55.6,2020-12-30,2020-12-31
20030.0,49.5,2020-12-31,2021-01-01
Sensor_id,Value,DateTimeFrom,DateTimeTo
20032.0,176.0,2020-01-01,2020-01-02
20032.0,183.0,2020-01-02,2020-01-03
20032.0,150.0,2020-01-03,2020-01-04
20032.0,105.0,2020-01-04,2020-01-05
20032.0,146.0,2020-01-05,2020-01-06
20032.0,216.0,2020-01-06,2020-01-07
20032.0,191.0,2020-01-07,2020-01-08
20032.0,111.0,2020-01-08,2020-01-09
20032.0,108.0,2020-01-09,2020-01-10
20032.0,129.0,2020-01-10,2020-01-11
20032.0,151.0,2020-01-11,2020-01-12
20032.0,172.0,2020-01-12,2020-01-13
20032.0,107.0,2020-01-13,2020-01-14
20032.0,75.8,2020-01-14,2020-01-15
20032.0,58.9,2020-01-15,2020-01-16
20032.0,61.9,2020-01-16,2020-01-17
20032.0,89.6,2020-01-17,2020-01-18
20032.0,148.0,2020-01-18,2020-01-19
20032.0,160.0,2020-01-19,2020-01-20
20032.0,181.0,2020-01-20,2020-01-21
20032.0,171.0,2020-01-21,2020-01-22
20032.0,167.0,2020-01-22,2020-01-23
20032.0,174.0,2020-01-23,2020-01-24
20032.0,195.0,2020-01-24,2020-01-25
20032.0,176.0,2020-01-25,2020-01-26
20032.0,181.0,2020-01-26,2020-01-27
20032.0,78.7,2020-01-27,2020-01-28
20032.0,57.5,2020-01-28,2020-01-29
20032.0,85.0,2020-01-29,2020-01-30
20032.0,127.0,2020-01-30,2020-01-31
20032.0,115.0,2020-01-31,2020-02-01
20032.0,141.0,2020-02-01,2020-02-02
20032.0,168.0,2020-02-02,2020-02-03
20032.0,133.0,2020-02-03,2020-02-04
20032.0,135.0,2020-02-04,2020-02-05
20032.0,134.0,2020-02-05,2020-02-06
20032.0,86.5,2020-02-06,2020-02-07
20032.0,92.0,2020-02-07,2020-02-08
20032.0,147.0,2020-02-08,2020-02-09
20032.0,137.0,2020-02-09,2020-02-10
20032.0,118.0,2020-02-10,2020-02-11
20032.0,171.0,2020-02-11,2020-02-12
20032.0,145.0,2020-02-12,2020-02-13
20032.0,157.0,2020-02-13,2020-02-14
20032.0,145.0,2020-02-14,2020-02-15
20032.0,148.0,2020-02-15,2020-02-16
20032.0,141.0,2020-02-16,2020-02-17
20032.0,207.0,2020-02-17,2020-02-18
20032.0,206.0,2020-02-18,2020-02-19
20032.0,194.0,2020-02-19,2020-02-20
20032.0,110.0,2020-02-20,2020-02-21
20032.0,73.9,2020-02-21,2020-02-22
20032.0,157.0,2020-02-22,2020-02-23
20032.0,171.0,2020-02-23,2020-02-24
20032.0,173.0,2020-02-24,2020-02-25
20032.0,135.0,2020-02-25,2020-02-26
20032.0,119.0,2020-02-26,2020-02-27
20032.0,135.0,2020-02-27,2020-02-28
20032.0,195.0,2020-02-28,2020-02-29
20032.0,202.0,2020-02-29,2020-03-01
20032.0,92.7,2020-03-01,2020-03-02
20032.0,128.0,2020-03-02,2020-03-03
20032.0,118.0,2020-03-03,2020-03-04
20032.0,110.0,2020-03-04,2020-03-05
20032.0,104.0,2020-03-05,2020-03-06
20032.0,88.6,2020-03-06,2020-03-07
20032.0,120.0,2020-03-07,2020-03-08
20032.0,101.0,2020-03-08,2020-03-09
20032.0,124.0,2020-03-09,2020-03-10
20032.0,84.1,2020-03-10,2020-03-11
20032.0,55.3,2020-03-11,2020-03-12
20032.0,69.9,2020-03-12,2020-03-13
20032.0,89.4,2020-03-13,2020-03-14
20032.0,120.0,2020-03-14,2020-03-15
20032.0,146.0,2020-03-15,2020-03-16
20032.0,154.0,2020-03-16,2020-03-17
20032.0,180.0,2020-03-17,2020-03-18
20032.0,98.4,2020-03-18,2020-03-19
20032.0,70.2,2020-03-19,2020-03-20
20032.0,48.7,2020-03-20,2020-03-21
20032.0,59.7,2020-03-21,2020-03-22
20032.0,103.0,2020-03-22,2020-03-23
20032.0,69.6,2020-03-23,2020-03-24
20032.0,84.1,2020-03-24,2020-03-25
20032.0,71.1,2020-03-25,2020-03-26
20032.0,55.4,2020-03-26,2020-03-27
20032.0,63.4,2020-03-27,2020-03-28
20032.0,56.2,2020-03-28,2020-03-29
20032.0,56.9,2020-03-29,2020-03-30
20032.0,56.6,2020-03-30,2020-03-31
20032.0,56.0,2020-03-31,2020-04-01
20032.0,54.0,2020-04-01,2020-04-02
20032.0,68.1,2020-04-02,2020-04-03
20032.0,75.3,2020-04-03,2020-04-04
20032.0,72.0,2020-04-04,2020-04-05
20032.0,68.4,2020-04-05,2020-04-06
20032.0,55.7,2020-04-06,2020-04-07
20032.0,56.7,2020-04-07,2020-04-08
20032.0,95.8,2020-04-08,2020-04-09
20032.0,90.7,2020-04-09,2020-04-10
20032.0,84.9,2020-04-10,2020-04-11
20032.0,74.9,2020-04-11,2020-04-12
20032.0,888.0,2020-04-12,2020-04-13
20032.0,985.0,2020-04-13,2020-04-14
20032.0,985.0,2020-04-14,2020-04-15
20032.0,985.0,2020-04-15,2020-04-16
20032.0,985.0,2020-04-16,2020-04-17
20032.0,985.0,2020-04-17,2020-04-18
20032.0,985.0,2020-04-18,2020-04-19
20032.0,985.0,2020-04-19,2020-04-20
20032.0,734.0,2020-04-20,2020-04-21
20032.0,46.9,2020-04-21,2020-04-22
20032.0,58.1,2020-04-22,2020-04-23
20032.0,50.7,2020-04-23,2020-04-24
20032.0,47.0,2020-04-24,2020-04-25
20032.0,41.0,2020-04-26,2020-04-27
20032.0,43.9,2020-04-27,2020-04-28
20032.0,45.1,2020-04-28,2020-04-29
20032.0,60.1,2020-04-29,2020-04-30
20032.0,60.8,2020-04-30,2020-05-01
20032.0,45.0,2020-05-01,2020-05-02
20032.0,46.8,2020-05-02,2020-05-03
20032.0,36.3,2020-05-03,2020-05-04
20032.0,50.1,2020-05-04,2020-05-05
20032.0,37.9,2020-05-05,2020-05-06
20032.0,69.5,2020-05-06,2020-05-07
20032.0,63.5,2020-05-08,2020-05-09
20032.0,52.4,2020-05-09,2020-05-10
20032.0,52.4,2020-05-10,2020-05-11
20032.0,66.4,2020-05-11,2020-05-12
20032.0,45.7,2020-05-12,2020-05-13
20032.0,45.2,2020-05-13,2020-05-14
20032.0,57.4,2020-05-14,2020-05-15
20032.0,69.4,2020-05-15,2020-05-16
20032.0,116.0,2020-05-16,2020-05-17
20032.0,121.0,2020-05-17,2020-05-18
20032.0,82.0,2020-05-18,2020-05-19
20032.0,60.6,2020-05-19,2020-05-20
20032.0,54.0,2020-05-20,2020-05-21
20032.0,43.3,2020-05-21,2020-05-22
20032.0,43.7,2020-05-22,2020-05-23
20032.0,52.5,2020-05-23,2020-05-24
20032.0,45.2,2020-05-24,2020-05-25
20032.0,60.6,2020-05-25,2020-05-26
20032.0,58.9,2020-05-26,2020-05-27
20032.0,59.3,2020-05-27,2020-05-28
20032.0,45.5,2020-05-28,2020-05-29
20032.0,32.4,2020-05-29,2020-05-30
20032.0,44.3,2020-05-31,2020-06-01
20032.0,42.6,2020-06-01,2020-06-02
20032.0,29.2,2020-06-02,2020-06-03
20032.0,19.9,2020-06-03,2020-06-04
20032.0,40.3,2020-06-04,2020-06-05
20032.0,24.2,2020-06-05,2020-06-06
20032.0,22.7,2020-06-06,2020-06-07
20032.0,25.0,2020-06-07,2020-06-08
20032.0,17.9,2020-06-08,2020-06-09
20032.0,21.1,2020-06-09,2020-06-10
20032.0,40.0,2020-06-10,2020-06-11
20032.0,31.5,2020-06-11,2020-06-12
20032.0,28.2,2020-06-14,2020-06-15
20032.0,25.0,2020-06-16,2020-06-17
20032.0,24.5,2020-06-18,2020-06-19
20032.0,68.1,2020-06-19,2020-06-20
20032.0,61.7,2020-06-20,2020-06-21
20032.0,49.7,2020-06-21,2020-06-22
20032.0,40.6,2020-06-22,2020-06-23
20032.0,29.2,2020-06-23,2020-06-24
20032.0,20.7,2020-06-24,2020-06-25
20032.0,35.7,2020-06-25,2020-06-26
20032.0,36.9,2020-06-26,2020-06-27
20032.0,51.7,2020-06-27,2020-06-28
20032.0,32.1,2020-06-28,2020-06-29
20032.0,31.4,2020-06-29,2020-06-30
20032.0,5.45,2020-06-30,2020-07-01
20032.0,13.0,2020-07-01,2020-07-02
20032.0,15.8,2020-07-02,2020-07-03
20032.0,23.0,2020-07-03,2020-07-04
20032.0,20.0,2020-07-04,2020-07-05
20032.0,60.2,2020-07-05,2020-07-06
20032.0,67.0,2020-07-06,2020-07-07
20032.0,985.0,2020-07-07,2020-07-08
20032.0,539.0,2020-07-08,2020-07-09
20032.0,111.0,2020-07-09,2020-07-10
20032.0,47.6,2020-07-10,2020-07-11
20032.0,33.0,2020-07-11,2020-07-12
20032.0,18.3,2020-07-12,2020-07-13
20032.0,23.0,2020-07-13,2020-07-14
20032.0,15.1,2020-07-14,2020-07-15
20032.0,11.2,2020-07-15,2020-07-16
20032.0,11.3,2020-07-16,2020-07-17
20032.0,19.7,2020-07-17,2020-07-18
20032.0,37.1,2020-07-18,2020-07-19
20032.0,61.2,2020-07-19,2020-07-20
20032.0,59.8,2020-07-20,2020-07-21
20032.0,44.7,2020-07-21,2020-07-22
20032.0,38.1,2020-07-24,2020-07-25
20032.0,35.0,2020-07-25,2020-07-26
20032.0,7.0,2020-07-26,2020-07-27
20032.0,17.7,2020-07-27,2020-07-28
20032.0,26.1,2020-07-28,2020-07-29
20032.0,21.9,2020-07-29,2020-07-30
20032.0,13.4,2020-07-30,2020-07-31
20032.0,18.3,2020-07-31,2020-08-01
20032.0,24.8,2020-08-04,2020-08-05
20032.0,51.4,2020-08-05,2020-08-06
20032.0,28.3,2020-08-06,2020-08-07
20032.0,58.7,2020-08-07,2020-08-08
20032.0,58.3,2020-08-08,2020-08-09
20032.0,70.0,2020-08-09,2020-08-10
20032.0,50.2,2020-08-10,2020-08-11
20032.0,52.1,2020-08-11,2020-08-12
20032.0,35.6,2020-08-12,2020-08-13
20032.0,42.3,2020-08-13,2020-08-14
20032.0,43.3,2020-08-14,2020-08-15
20032.0,46.9,2020-08-15,2020-08-16
20032.0,58.5,2020-08-16,2020-08-17
20032.0,49.4,2020-08-17,2020-08-18
20032.0,40.4,2020-08-18,2020-08-19
20032.0,31.2,2020-08-19,2020-08-20
20032.0,34.7,2020-08-20,2020-08-21
20032.0,31.0,2020-08-23,2020-08-24
20032.0,42.9,2020-08-25,2020-08-26
20032.0,33.1,2020-08-27,2020-08-28
20032.0,24.3,2020-08-28,2020-08-29
20032.0,22.0,2020-08-29,2020-08-30
20032.0,104.0,2020-08-30,2020-08-31
20032.0,28.1,2020-08-31,2020-09-01
20032.0,24.8,2020-09-01,2020-09-02
20032.0,34.7,2020-09-02,2020-09-03
20032.0,44.2,2020-09-03,2020-09-04
20032.0,48.2,2020-09-04,2020-09-05
20032.0,56.5,2020-09-05,2020-09-06
20032.0,25.5,2020-09-07,2020-09-08
20032.0,31.9,2020-09-08,2020-09-09
20032.0,29.4,2020-09-09,2020-09-10
20032.0,27.8,2020-09-10,2020-09-11
20032.0,17.0,2020-09-11,2020-09-12
20032.0,26.9,2020-09-12,2020-09-13
20032.0,33.1,2020-09-13,2020-09-14
20032.0,32.7,2020-09-14,2020-09-15
20032.0,25.8,2020-09-15,2020-09-16
20032.0,23.6,2020-09-16,2020-09-17
20032.0,25.5,2020-09-17,2020-09-18
20032.0,38.5,2020-09-18,2020-09-19
20032.0,54.8,2020-09-19,2020-09-20
20032.0,34.2,2020-09-20,2020-09-21
20032.0,211.0,2020-09-21,2020-09-22
20032.0,985.0,2020-09-22,2020-09-23
20032.0,985.0,2020-09-23,2020-09-24
20032.0,663.0,2020-09-24,2020-09-25
20032.0,68.1,2020-09-25,2020-09-26
20032.0,45.7,2020-09-26,2020-09-27
20032.0,44.3,2020-09-28,2020-09-29
20032.0,61.6,2020-09-29,2020-09-30
20032.0,65.1,2020-09-30,2020-10-01
20032.0,77.0,2020-10-01,2020-10-02
20032.0,45.8,2020-10-02,2020-10-03
20032.0,58.0,2020-10-07,2020-10-08
20032.0,68.5,2020-10-08,2020-10-09
20032.0,101.0,2020-10-09,2020-10-10
20032.0,157.0,2020-10-10,2020-10-11
20032.0,67.7,2020-10-12,2020-10-13
20032.0,71.3,2020-10-13,2020-10-14
20032.0,58.8,2020-10-14,2020-10-15
20032.0,24.9,2020-10-15,2020-10-16
20032.0,36.6,2020-10-16,2020-10-17
20032.0,53.6,2020-10-17,2020-10-18
20032.0,50.5,2020-10-18,2020-10-19
20032.0,56.2,2020-10-19,2020-10-20
20032.0,69.0,2020-10-20,2020-10-21
20032.0,63.3,2020-10-21,2020-10-22
20032.0,78.3,2020-10-22,2020-10-23
20032.0,72.1,2020-10-23,2020-10-24
20032.0,59.3,2020-10-24,2020-10-25
20032.0,64.4,2020-10-25,2020-10-26
20032.0,62.9,2020-10-26,2020-10-27
20032.0,92.1,2020-10-27,2020-10-28
20032.0,155.0,2020-10-28,2020-10-29
20032.0,131.0,2020-10-29,2020-10-30
20032.0,107.0,2020-10-30,2020-10-31
20032.0,114.0,2020-10-31,2020-11-01
20032.0,84.5,2020-11-01,2020-11-02
20032.0,134.0,2020-11-02,2020-11-03
20032.0,151.0,2020-11-03,2020-11-04
20032.0,156.0,2020-11-04,2020-11-05
20032.0,208.0,2020-11-05,2020-11-06
20032.0,113.0,2020-11-06,2020-11-07
20032.0,127.0,2020-11-07,2020-11-08
20032.0,123.0,2020-11-08,2020-11-09
20032.0,159.0,2020-11-09,2020-11-10
20032.0,231.0,2020-11-10,2020-11-11
20032.0,150.0,2020-11-11,2020-11-12
20032.0,131.0,2020-11-12,2020-11-13
20032.0,136.0,2020-11-13,2020-11-14
20032.0,136.0,2020-11-14,2020-11-15
20032.0,134.0,2020-11-15,2020-11-16
20032.0,174.0,2020-11-16,2020-11-17
20032.0,152.0,2020-11-17,2020-11-18
20032.0,267.0,2020-11-18,2020-11-19
20032.0,117.0,2020-11-19,2020-11-20
20032.0,138.0,2020-11-20,2020-11-21
20032.0,140.0,2020-11-21,2020-11-22
20032.0,141.0,2020-11-22,2020-11-23
20032.0,78.9,2020-11-23,2020-11-24
20032.0,126.0,2020-11-24,2020-11-25
20032.0,177.0,2020-11-25,2020-11-26
20032.0,180.0,2020-11-26,2020-11-27
20032.0,127.0,2020-11-27,2020-11-28
20032.0,108.0,2020-11-28,2020-11-29
20032.0,77.3,2020-11-29,2020-11-30
20032.0,111.0,2020-11-30,2020-12-01
20032.0,123.0,2020-12-01,2020-12-02
20032.0,145.0,2020-12-02,2020-12-03
20032.0,266.0,2020-12-04,2020-12-05
20032.0,205.0,2020-12-05,2020-12-06
20032.0,112.0,2020-12-06,2020-12-07
20032.0,128.0,2020-12-07,2020-12-08
20032.0,85.0,2020-12-09,2020-12-10
20032.0,123.0,2020-12-10,2020-12-11
20032.0,117.0,2020-12-11,2020-12-12
20032.0,98.1,2020-12-14,2020-12-15
20032.0,142.0,2020-12-15,2020-12-16
20032.0,151.0,2020-12-16,2020-12-17
20032.0,209.0,2020-12-17,2020-12-18
20032.0,160.0,2020-12-18,2020-12-19
20032.0,157.0,2020-12-19,2020-12-20
20032.0,130.0,2020-12-20,2020-12-21
20032.0,124.0,2020-12-21,2020-12-22
20032.0,117.0,2020-12-22,2020-12-23
20032.0,165.0,2020-12-23,2020-12-24
20032.0,154.0,2020-12-24,2020-12-25
20032.0,239.0,2020-12-25,2020-12-26
20032.0,192.0,2020-12-27,2020-12-28
20032.0,144.0,2020-12-28,2020-12-29
20032.0,142.0,2020-12-29,2020-12-30
20032.0,179.0,2020-12-30,2020-12-31
20032.0,221.0,2020-12-31,2021-01-01
Sensor_id,Value,DateTimeFrom,DateTimeTo
20033.0,128.0,2020-01-01,2020-01-02
20033.0,136.0,2020-01-02,2020-01-03
20033.0,104.0,2020-01-03,2020-01-04
20033.0,207.0,2020-01-04,2020-01-05
20033.0,95.6,2020-01-05,2020-01-06
20033.0,65.7,2020-01-06,2020-01-07
20033.0,133.0,2020-01-07,2020-01-08
20033.0,88.1,2020-01-08,2020-01-09
20033.0,63.1,2020-01-09,2020-01-10
20033.0,70.2,2020-01-10,2020-01-11
20033.0,88.0,2020-01-11,2020-01-12
20033.0,103.0,2020-01-12,2020-01-13
20033.0,78.2,2020-01-13,2020-01-14
20033.0,34.3,2020-01-14,2020-01-15
20033.0,23.8,2020-01-15,2020-01-16
20033.0,32.6,2020-01-16,2020-01-17
20033.0,51.5,2020-01-17,2020-01-18
20033.0,98.5,2020-01-18,2020-01-19
20033.0,108.0,2020-01-19,2020-01-20
20033.0,111.0,2020-01-20,2020-01-21
20033.0,108.0,2020-01-21,2020-01-22
20033.0,92.1,2020-01-22,2020-01-23
20033.0,103.0,2020-01-23,2020-01-24
20033.0,125.0,2020-01-24,2020-01-25
20033.0,109.0,2020-01-25,2020-01-26
20033.0,120.0,2020-01-26,2020-01-27
20033.0,41.6,2020-01-27,2020-01-28
20033.0,19.7,2020-01-28,2020-01-29
20033.0,19.1,2020-01-29,2020-01-30
20033.0,58.7,2020-01-30,2020-01-31
20033.0,56.8,2020-01-31,2020-02-01
20033.0,75.9,2020-02-01,2020-02-02
20033.0,91.6,2020-02-02,2020-02-03
20033.0,83.5,2020-02-03,2020-02-04
20033.0,81.6,2020-02-04,2020-02-05
20033.0,62.9,2020-02-05,2020-02-06
20033.0,39.4,2020-02-06,2020-02-07
20033.0,43.3,2020-02-07,2020-02-08
20033.0,76.1,2020-02-08,2020-02-09
20033.0,78.1,2020-02-09,2020-02-10
20033.0,65.3,2020-02-10,2020-02-11
20033.0,127.0,2020-02-11,2020-02-12
20033.0,69.9,2020-02-12,2020-02-13
20033.0,86.1,2020-02-13,2020-02-14
20033.0,66.2,2020-02-14,2020-02-15
20033.0,95.7,2020-02-15,2020-02-16
20033.0,73.2,2020-02-16,2020-02-17
20033.0,132.0,2020-02-17,2020-02-18
20033.0,112.0,2020-02-18,2020-02-19
20033.0,112.0,2020-02-19,2020-02-20
20033.0,59.2,2020-02-20,2020-02-21
20033.0,39.2,2020-02-21,2020-02-22
20033.0,84.7,2020-02-22,2020-02-23
20033.0,82.1,2020-02-23,2020-02-24
20033.0,96.9,2020-02-24,2020-02-25
20033.0,54.9,2020-02-25,2020-02-26
20033.0,43.5,2020-02-26,2020-02-27
20033.0,53.1,2020-02-27,2020-02-28
20033.0,93.9,2020-02-28,2020-02-29
20033.0,98.5,2020-02-29,2020-03-01
20033.0,39.1,2020-03-01,2020-03-02
20033.0,55.0,2020-03-02,2020-03-03
20033.0,38.7,2020-03-03,2020-03-04
20033.0,34.7,2020-03-04,2020-03-05
20033.0,25.2,2020-03-05,2020-03-06
20033.0,17.8,2020-03-06,2020-03-07
20033.0,23.3,2020-03-07,2020-03-08
20033.0,23.1,2020-03-08,2020-03-09
20033.0,42.2,2020-03-09,2020-03-10
20033.0,27.0,2020-03-10,2020-03-11
20033.0,12.4,2020-03-11,2020-03-12
20033.0,16.1,2020-03-12,2020-03-13
20033.0,23.6,2020-03-13,2020-03-14
20033.0,34.1,2020-03-14,2020-03-15
20033.0,53.0,2020-03-15,2020-03-16
20033.0,63.2,2020-03-16,2020-03-17
20033.0,77.3,2020-03-17,2020-03-18
20033.0,43.1,2020-03-18,2020-03-19
20033.0,27.0,2020-03-19,2020-03-20
20033.0,16.3,2020-03-20,2020-03-21
20033.0,16.2,2020-03-21,2020-03-22
20033.0,29.3,2020-03-22,2020-03-23
20033.0,31.5,2020-03-23,2020-03-24
20033.0,41.5,2020-03-24,2020-03-25
20033.0,33.6,2020-03-25,2020-03-26
20033.0,26.0,2020-03-26,2020-03-27
20033.0,27.7,2020-03-27,2020-03-28
20033.0,31.3,2020-03-28,2020-03-29
20033.0,23.5,2020-03-29,2020-03-30
20033.0,28.0,2020-03-30,2020-03-31
20033.0,26.0,2020-03-31,2020-04-01
20033.0,21.7,2020-04-01,2020-04-02
20033.0,28.2,2020-04-02,2020-04-03
20033.0,26.2,2020-04-03,2020-04-04
20033.0,27.5,2020-04-04,2020-04-05
20033.0,29.2,2020-04-05,2020-04-06
20033.0,21.4,2020-04-06,2020-04-07
20033.0,18.5,2020-04-07,2020-04-08
20033.0,35.7,2020-04-08,2020-04-09
20033.0,30.4,2020-04-09,2020-04-10
20033.0,25.2,2020-04-10,2020-04-11
20033.0,838.0,2020-04-11,2020-04-12
20033.0,985.0,2020-04-12,2020-04-13
20033.0,985.0,2020-04-13,2020-04-14
20033.0,985.0,2020-04-14,2020-04-15
20033.0,985.0,2020-04-15,2020-04-16
20033.0,985.0,2020-04-16,2020-04-17
20033.0,985.0,2020-04-17,2020-04-18
20033.0,985.0,2020-04-18,2020-04-19
20033.0,985.0,2020-04-19,2020-04-20
20033.0,740.0,2020-04-20,2020-04-21
20033.0,18.0,2020-04-21,2020-04-22
20033.0,19.6,2020-04-22,2020-04-23
20033.0,19.9,2020-04-23,2020-04-24
20033.0,20.0,2020-04-24,2020-04-25
20033.0,14.0,2020-04-26,2020-04-27
20033.0,16.6,2020-04-27,2020-04-28
20033.0,16.2,2020-04-28,2020-04-29
20033.0,22.3,2020-04-29,2020-04-30
20033.0,21.6,2020-04-30,2020-05-01
20033.0,14.9,2020-05-01,2020-05-02
20033.0,12.6,2020-05-02,2020-05-03
20033.0,12.0,2020-05-03,2020-05-04
20033.0,11.5,2020-05-04,2020-05-05
20033.0,8.61,2020-05-05,2020-05-06
20033.0,18.8,2020-05-06,2020-05-07
20033.0,15.6,2020-05-08,2020-05-09
20033.0,15.0,2020-05-09,2020-05-10
20033.0,14.4,2020-05-10,2020-05-11
20033.0,20.5,2020-05-11,2020-05-12
20033.0,11.4,2020-05-12,2020-05-13
20033.0,7.18,2020-05-13,2020-05-14
20033.0,13.7,2020-05-14,2020-05-15
20033.0,18.9,2020-05-15,2020-05-16
20033.0,34.3,2020-05-16,2020-05-17
